State,Visits,Value
000000000002000000100000010202021010201211,1,1.0
000000000002000100100020010202021010201211,1,1.0
000000000002000100100020110202021012201211,1,1.0
000000000002000101102020110202021012201211,1,1.0
000000000002020101102020110202021112201211,1,1.0
000000000000000000000000000000000010021201,1,-1.0
000000000000000000000000000200100010021201,1,-1.0
000000000000000000000000000200120011021201,1,-1.0
000000000000000000000002100200120011021201,1,-1.0
000000000000000020000002100210120011021201,1,-1.0
000000000100000022000002100210120011021201,1,-1.0
000000000120000022000102100210120011021201,1,-1.0
001000000120002022000102100210120011021201,1,-1.0
001200000120002022000102100210121011021201,1,-1.0
001200000120002022002102100210121011121201,1,-1.0
001200100120022022002102100210121011121201,1,-1.0
001200100120022022002102100211121011121221,1,-1.0
101200120120022022002102100211121011121221,1,-1.0
101200120120022122002122100211121011121221,1,-1.0
111200122120022122002122100211121011121221,1,-1.0
111200122120022122002122110211121211121221,1,-1.0
111200122120022122202122111211121211121221,1,-1.0
000000000000000000100000010000022000001201,1,1.0
000000000000000000100000010000122000021201,1,1.0
000000000001000000100000210000122000021201,1,1.0
000020000001000000100000210000122010021201,1,1.0
000020000001000001100000210200122010021201,1,1.0
000020000001000001100002210200122010021211,1,1.0
000020000001000001100002211200122210021211,1,1.0
000020000021000001110002211200122210021211,1,1.0
000020000021000021111002211200122210021211,1,1.0
000000000000000000000000000000000000010120,1,-1.0
000000000000000000000000000000000100210120,2,0.0
000000000000000000000000000000102100210120,1,-1.0
000000000000000000000000020000102100210121,1,-1.0
000000000000000000000000022001102100210121,1,-1.0
000000000000000000200000022001102110210121,1,-1.0
000000000000000000000000000000001000000102,1,1.0
000000000000000000000000000000001001020102,1,1.0
000000000000000000100000020000001001020102,1,1.0
000000000002000000100000020000001001120102,1,1.0
000000000002000000100001020000201001120102,1,1.0
000000000002000000100001020002201011120102,1,1.0
000000000002000100100021020002201011120102,1,1.0
000000000002000100101021020202201011120102,1,1.0
000000001002000100101021020222201011120102,1,1.0
020000001002000100101021020222201011120112,1,1.0
020000001002000100101021020222211011122112,1,1.0
000000000000000000000000000010000001201200,1,-1.0
000000000000000000000200000010001001201200,1,-1.0
000000000000000000000210000012001001201200,1,-1.0
000000000000000000100210020012001001201200,1,-1.0
000000000002000000100210020012001001201201,1,-1.0
000000000002001000100210020012021001201201,1,-1.0
000020000002001000100210020012021001211201,1,-1.0
000020000002001000100210120012221001211201,1,-1.0
000020000002001100100212120012221001211201,1,-1.0
000000000000000000000000000000000002000101,1,1.0
000000000000000000000000000000001002000121,1,1.0
000000000000000000000000000000001002012121,1,1.0
000000000000000000000000000000101022012121,1,1.0
000000000000000000000000001000101222012121,1,1.0
000000000000000000000002011000101222012121,1,1.0
000000000000000000200002011000111222012121,1,1.0
000000000000000000220002111000111222012121,1,1.0
000000000000000002220002111100111222012121,1,1.0
000000000000000000000000000001000000201000,1,1.0
000000000000000000000020000001000000201001,1,1.0
000000000000000000000020000001010000201201,1,1.0
000000000000000000000020100001010000201221,1,1.0
000000000000000002000020100001010010201221,1,1.0
000000000000000002000020100101010210201221,1,1.0
000000000020000002001020100101010210201221,1,1.0
000000000000000000000000000000020000211001,1,1.0
000000000000000000000000000002020000211011,1,1.0
000000000000000000000000000002120000211211,1,1.0
000000000000000000000000000002120120211211,1,1.0
000000000000000000000002001002120120211211,1,1.0
000000000000000000020002001102120120211211,1,1.0
000000000000000020020002001102121120211211,1,1.0
000000000000000020022002011102121120211211,1,1.0
000000000000000021022002211102121120211211,1,1.0
000000000000000000000000000000210000012010,2,0.0
000000000000000000000000000000210001012012,1,1.0
000000000000000000000000000020210001112012,1,1.0
000000000000000000000000100020210201112012,1,1.0
000000000000000002000000101020210201112012,1,1.0
000000000000000002000100101022210201112012,1,1.0
000000000000001002000120101022210201112012,1,1.0
000000010020001002000120101022210201112012,1,1.0
200000010020001102000120101022210201112012,1,1.0
200000010020001112000122101022210201112012,1,1.0
200200010020001112010122101022210201112012,1,1.0
210200012020001112010122101022210201112012,1,1.0
210200012020201112010122101022210211112012,1,1.0
210200012020201112010122101022211211112212,1,1.0
000000000000000000000000200000020000111000,1,1.0
000000000000000000000000200000020001111200,1,1.0
000000000000000000000000000000020101001020,1,1.0
000000000000000000000000000000020101011220,1,1.0
000000000000000000000000000000220101111220,1,1.0
000000000000000000000000000000010000211020,1,-1.0
000000000000000000000000100000010200211020,1,-1.0
000000000000000002000000101000010200211020,1,-1.0
000000000010000002000000101000210200211020,1,-1.0
000000000010000002000010101002210200211020,1,-1.0
000000000010000002000012101002210201211020,1,-1.0
000000000010000022010012101002210201211020,1,-1.0
000000000000000000000000000000000000001120,1,1.0
000000000000000000000000000000010200001120,1,1.0
000000000000000000010000002000010200001120,1,1.0
000000000000000000010000202000011200001120,1,1.0
000000000000000000010000222000011200101120,1,1.0
000000000000000002010000222000011200111120,1,1.0
000000000000000000000000000000020000001100,2,0.0
000000000000000000000000000000020000101120,1,1.0
000000000000000000000000000000020200111120,1,1.0
000000000000000000000002000000110000021000,1,1.0
000000000000000000000002000000110000021012,1,1.0
000000000000000000000002001000110200021012,1,1.0
000000000000000000020002101000110200021012,1,1.0
000000000000000012020002101000110200021012,1,1.0
000000000020000012020002101000110201021012,1,1.0
000000000020000012020002101010110221021012,1,1.0
000000000020000012021002101210110221021012,1,1.0
000000000020210012021002101210110221021012,1,1.0
000100000020210012021202101210110221021012,1,1.0
000101000220210012021202101210110221021012,1,1.0
000101200220211012021202101210110221021012,1,1.0
002101200220211012021202101210110221121012,1,1.0
002101220220211012021202101211110221121012,1,1.0
000000000000000000000000000000000000100120,1,1.0
000000000000000000000000000002000000110120,1,1.0
000000000000000000000000000002100000112120,1,1.0
000000000000000000000000000002121000112120,1,1.0
000000000000000000000000120002121000112120,1,1.0
000000000000000000100000120002121000112122,1,1.0
000000000000000000000000000000010000201000,4,-1.0
000000000000000000000000000000010001201002,1,-1.0
000000000000000000000000100000010001221002,1,-1.0
000000000000000002000000100001010001221002,1,-1.0
000000000000000002000010100001210001221002,1,-1.0
000000000000000012000012100001210001221002,1,-1.0
000000000020000012000012100001210011221002,1,-1.0
000000000020000012000012100021210011221012,1,-1.0
000000000020000212000012100021210011221112,1,-1.0
000000000020000212000012100121212011221112,1,-1.0
000100000020000212000012120121212011221112,1,-1.0
000000000000000000000000000000000000102100,2,-1.0
000000000000000000000000000002001000102100,1,-1.0
000000000000000000000020010002001000102100,1,-1.0
000000000000000100200020010002001000102100,1,-1.0
000000000002000100200020010002001000102101,1,-1.0
000000000002000100200020010002001012102101,1,-1.0
000000000002000100200020010212001012102101,1,-1.0
000010002002000100200020010212001012102101,1,-1.0
000010002002000100200020010212021012102111,1,-1.0
000010002002000100200020110212021212102111,1,-1.0
000010002002000100201020112212021212102111,1,-1.0
000010002002100100221020112212021212102111,1,-1.0
000011002002100102221020112212021212102111,1,-1.0
000111002022100102221020112212021212102111,1,-1.0
000111002022110102221220112212021212102111,1,-1.0
010111202022110102221220112212021212102111,1,-1.0
010111202022111102221220112212021212122111,1,-1.0
010111222022111102221220112212121212122111,1,-1.0
000000000000000000000000000000000020001001,2,-1.0
000000000000000000000000000000000020011021,1,-1.0
000000000000000000000000000100000020211021,1,-1.0
000000000000000000000000000102100020211021,1,-1.0
000000000000000000000021000102100020211021,1,-1.0
000000000000000000000000200000010000001201,1,-1.0
000000000000000000000000200000010001201201,1,-1.0
000000000000000002000000200000011001201201,1,-1.0
000100000020000002000000200000011001201201,1,-1.0
000100000020000002000000210000011021201201,1,-1.0
000100000020000002200000210001011021201201,1,-1.0
000100000020000002201000210201011021201201,1,-1.0
000100000020000002201010210221011021201201,1,-1.0
000100000020001002201210210221011021201201,1,-1.0
000100001020001202201210210221011021201201,1,-1.0
020100001020001202201210210221011021201211,1,-1.0
020100021020011202201210210221011021201211,1,-1.0
020100221020011202201210210221011021211211,1,-1.0
000000000000000000000000020000011000002100,2,1.0
000000000000000000000000020000111000022100,1,1.0
000000000000000000000000020000111002122100,1,1.0
000000000000000000000000020000111102122120,1,1.0
000000000000000000000000000000001000020100,1,1.0
000000000000000000000000020000001000021100,1,1.0
000000000000000000200000020000001000021110,1,1.0
000000000000000000200000020000011000021112,1,1.0
000000000001000000200000020000011020021112,1,1.0
000000000001000000201000020200011020021112,1,1.0
000000000001000000201000220200111020021112,1,1.0
000000000001000000201000221200111220021112,1,1.0
000000000000000000000000000000000000002101,1,-1.0
000000000000000000000000000000000000122101,1,-1.0
000000000000000000000000000000001002122101,1,-1.0
000000000000000000100000020000001002122101,1,-1.0
000000000000000000100001020000201002122101,1,-1.0
000000000000000000100001120000221002122101,1,-1.0
000000000000000021100001120000221002122101,1,-1.0
000000000001000021100001120000221002122121,1,-1.0
000000000011000021100001120002221002122121,1,-1.0
000000000000000000000000000000000000012100,2,0.0
000000000000000000000000000000012000012100,1,-1.0
000000000000000000000000200000012000112100,1,-1.0
000000000000000002000000200001012000112100,1,-1.0
000000000000000002000010220001012000112100,1,-1.0
000000000000000202000010220001012000112101,1,-1.0
000000000020000202100010220001012000112101,1,-1.0
000000000000000000000000000000000000210100,4,1.0
000000000000000000000000000000001000210120,1,1.0
000000000000000000100000020000001000210120,1,1.0
000000000000000000100001020000201000210120,1,1.0
000000000000000020100001020001201000210120,1,1.0
000000000000000020100001020001201102210120,1,1.0
000000000000000020100011022001201102210120,1,1.0
000000000000000120100011022001201102210122,1,1.0
000000002000000120110011022001201102210122,1,1.0
000000002000000120110011022101201122210122,1,1.0
000000002201000120110011022101201122210122,1,1.0
010020002201000120110011022101201122210122,1,1.0
010021002201200120110011022101201122210122,1,1.0
012021002201200120111011022101201122210122,1,1.0
012021002201220120111011022111201122210122,1,1.0
012021002201220120111011022111211122212122,1,1.0
000000000000000000000000000000020000001001,1,-1.0
000000000000000000000000100000020000001201,1,-1.0
000000000000000000000000110000022000001201,1,-1.0
000000000000000001000000110000022000201201,1,-1.0
000000000010000001000000110000022020201201,1,-1.0
000200000010000001000000110001022020201201,1,-1.0
000200000010000001001000110201022020201201,1,-1.0
000200000010010001001000110201022022201201,1,-1.0
000200000010010001001020110211022022201201,1,-1.0
000200100010010201001020110211022022201201,1,-1.0
000200101010010201001220110211022022201201,1,-1.0
020200101010010201001220110211022022201211,1,-1.0
000000000000000000000000000000201000012100,1,1.0
000000000000000000000000010000221000012100,1,1.0
000000000000000000100000210000221000012100,1,1.0
000000000000000000000000000000020010001012,1,1.0
000000000000000000000000100000020010021012,1,1.0
000000000000000000000000100100020010221012,1,1.0
000000000000000000002000100100120010221012,1,1.0
000000000000000002002000100101120010221012,1,1.0
000000100000020002002000100101120010221012,1,1.0
000000100000020002002000100101120110221212,1,1.0
000000100000020002012000102101120110221212,1,1.0
000000100000220002012000102101121110221212,1,1.0
000000100000220012012002102101121110221212,1,1.0
000000000000000000000000000000010200002011,1,-1.0
000000000000000000000000102000010200002011,1,-1.0
000000000000000001020000102000010200002011,1,-1.0
000000000000000000000000000100000020012001,1,-1.0
000000000000000000000001000100200020012001,1,-1.0
000000000000000010000001000100220020012001,1,-1.0
000000000100000010000001200100220020012001,1,-1.0
000000000000000000000000000001000000200100,1,1.0
000000000000000000000010000001000000200102,1,1.0
000000000000000000000010000001000021200102,1,1.0
000000000000000000001010000201000021200102,1,1.0
000000000000000200001010000201000021200112,1,1.0
000000000000000200001010000201002021210112,1,1.0
000000000000000200001010000201002121212112,1,1.0
000000000000000200011010002201002121212112,1,1.0
000000000000000200111010022201002121212112,1,1.0
000000000000000200111010122201022121212112,1,1.0
000000000002000201111010122201022121212112,1,1.0
000000000000000000000000000000000010000201,1,1.0
000000000000000000000000000100000010020201,1,1.0
000000000000000000001000000100000010022201,1,1.0
000000000000000000000000010000002000011200,1,1.0
000000000000000000000000010000102000211200,1,1.0
000000000000000000000001010000122000211200,1,1.0
000000000000000020000001110000122000211200,1,1.0
000000000000000020000001110000122010211202,1,1.0
000000000000000020000011110002122010211202,1,1.0
000000000000000000000000000000120000211000,1,-1.0
000000000000000000000002000000120000211010,1,-1.0
000000000000000000000002000000120000211211,1,-1.0
000000000000000000000002100000120200211211,1,-1.0
000000000000000000000002101000122200211211,1,-1.0
000000000000000000000000000000000002000011,1,1.0
000000000000000000000000000000000002012011,1,1.0
000000000000000000000000100000020002012011,1,1.0
000000000000000002000000100000120002012011,1,1.0
000000000000000002000001100000120002212011,1,1.0
000000000000000012000001100000120022212011,1,1.0
000000000000000001000000220000011000002100,1,1.0
000000000000000001200000220000011000002110,1,1.0
000000000000000001200000221000011200002110,1,1.0
000000000000000001200000221000011202102110,1,1.0
000010000002000001200000221000011202102110,1,1.0
000010000002000001200000221001011202102112,1,1.0
000010000002000001200010221021011202102112,1,1.0
000010000012000201200010221021011202102112,1,1.0
000010000012001201200210221021011202102112,1,1.0
000010001012001201200210221021011222102112,1,1.0
000010001012001201201210221221011222102112,1,1.0
000110001012001201221210221221011222102112,1,1.0
000111001012201201221210221221011222102112,1,1.0
000111101012221201221210221221011222102112,1,1.0
000000000000000000000000000000010000021000,1,1.0
000000000000000000000000100000010000021002,1,1.0
000000000000000000000000100000010100021022,1,1.0
000000000000000001000000100000010120021022,1,1.0
000000000000000000000000000000000010000102,1,1.0
000000000000000000000000010000002010000102,1,1.0
000000000000000000100000010000002010002102,1,1.0
000000000001000000100000010000022010002102,1,1.0
000020000001000000100000010100022010002102,1,1.0
000020000001000000102000110100022010002102,1,1.0
000020000001000002102000110100022010102102,1,1.0
000020000001000002102000110100022011102122,1,1.0
000020000001000002102010110102022011102122,1,1.0
000020000021000002102010110112022011102122,1,1.0
000020000021000002102010110112122011122122,1,1.0
000000000000000000000000000000002000001100,4,-0.5
000000000000000000000000000000002000011102,1,1.0
000000000000000000000000000000002000111122,1,1.0
000000000000000000000000000000010000102000,1,1.0
000000000000000000000000000000010000102120,1,1.0
000000000000000000000000001000010200102120,1,1.0
000000000000000000020000101000010200102120,1,1.0
000000000000000002020000101000010200102121,1,1.0
000000000000000002020000101001010220102121,1,1.0
000000000000000002020020101101010220102121,1,1.0
000000000000000002020020111101012220102121,1,1.0
000000000000000000000000000002000100120010,1,1.0
000000000000000000000000000002100100120210,1,1.0
000000000000000000000000001002100100122210,1,1.0
000000000000000000020000001002100100122211,1,1.0
000000000000000000020000101002120100122211,1,1.0
000000000000000010020002101002120100122211,1,1.0
000000000000000010020002101002121120122211,1,1.0
000000000000000000000000200000011000001200,2,1.0
000000000000000001000000220000011000001200,1,1.0
000000000000000001100000220000011002001200,1,1.0
000000000000000001100000220000011002201201,1,1.0
000000000000000001100010220002011002201201,1,1.0
000000000002000101100010220002011002201201,1,1.0
000000000002000101100010220012011022201201,1,1.0
000020000002000101100110220012011022201201,1,1.0
000020000002001101100110220212011022201201,1,1.0
000020012002001101100110220212011022201201,1,1.0
000000000000000000000000000000000002011000,1,1.0
000000000000000000000000000000001002011200,2,1.0
000000000000000000000000010000001002211200,1,1.0
000000000000000000100000010000201002211200,1,1.0
000000000002000000100001010000201002211200,1,1.0
000000000002000000100001010020211002211200,1,1.0
000000000002000000100001110022211002211200,1,1.0
000000000002000001100021110022211002211200,1,1.0
000000000000000000000010000002000000210100,1,1.0
000000000000000000000010000002001000210120,1,1.0
000000000000000000000010010002201000210120,1,1.0
000000000000000200100010010002201000210120,1,1.0
000000000000000000000000000000000010200001,1,-1.0
000000000000000000000000000100000010202001,1,-1.0
000000000000000000002000000100000010202101,1,-1.0
000000000000000000002000000100001010222101,1,-1.0
000000000000000000000000000000200002112011,1,-1.0
000000000000000000000000000001220002112011,1,-1.0
000000000000000000000010000001220202112011,1,-1.0
000000000000000200000011000001220202112011,1,-1.0
000000000000000201000011200001220202112011,1,-1.0
000000000010000201000011202001220202112011,1,-1.0
000000000010000211000011202001220222112011,1,-1.0
000000000010000211000011202121220222112011,1,-1.0
000000000010100211020011202121220222112011,1,-1.0
000001000010100211022011202121220222112011,1,-1.0
000001000110100211022211202121220222112011,1,-1.0
000000000000000000000000000000210002012011,1,-1.0
000000000000000000000000100000210022012011,1,-1.0
000000000000000002000000100100210022012011,1,-1.0
000000000000000002001002100100210022012011,1,-1.0
000000000000010022001002100100210022012011,1,-1.0
000000000000000000000000000000000000100210,1,1.0
000000000000000000000000000000002000101210,1,1.0
000000000000000000000000000000102000121210,1,1.0
000000000000000000000000010000102200121210,1,1.0
000000000000000000000001010000122200121210,1,1.0
000000000000000001000001210000122200121210,1,1.0
000000000000000001000001212000122201121210,1,1.0
000000000000000001020001212001122201121210,1,1.0
000000000000000000000000000000000000102001,1,-1.0
000000000000000000000000000000020010102001,1,-1.0
000000000000000000000000200000020010102011,1,-1.0
000000000000000000000000000000200000111020,1,1.0
000000000000000000000000000000200001111220,1,1.0
000000000000000000000000000000000000001210,2,1.0
000000000000000000000000000000001200001210,1,1.0
000000000000000000000000000000001201001212,1,1.0
000000000000000000000000000000101201021212,1,1.0
000000000000000000000000021000101201021212,1,1.0
000000000000000000020000021000111201021212,1,1.0
000000000001000000220000021000111201021212,1,1.0
000000000001000001220000221000111201021212,1,1.0
000000000001200001220001221000111201021212,1,1.0
000002000001200001220001221000111201121212,1,1.0
000002000001200011220001221002111201121212,1,1.0
000002000201200011220001221002111211121212,1,1.0
000002000201200111220021221002111211121212,1,1.0
002002001201200111220021221002111211121212,1,1.0
002022001201200111220021221102111211121212,1,1.0
002022001201200111222021221112111211121212,1,1.0
022022001201200111222121221112111211121212,1,1.0
022022001201221111222121221112111211121212,1,1.0
000000000000000000000000000000011000001202,1,1.0
000000000000000000000000020000011000101202,1,1.0
000000000000000000000000220000011000111202,1,1.0
000000000000000001000000220000011002111202,1,1.0
000000000000000001000000220020111002111202,1,1.0
000000000000000001000200220021111002111202,1,1.0
000000000000000000000000100002010000122100,1,1.0
000000000000000000000010100002010000122120,1,1.0
000000000000000002000010100002010000122121,1,1.0
000000000000000002000010100012010002122121,1,1.0
000000000000000002000011100012210002122121,1,1.0
000000000000000002000011100012212102122121,1,1.0
000000000020000002000011100012212112122121,1,1.0
000000000020000102000011120012212112122121,1,1.0
000000000000000000000000000000010000011202,1,1.0
000000000000000000000000000000011000211202,1,1.0
000000000000000000000000120000011000211202,1,1.0
000000000000000002000000120000111000211202,1,1.0
000000000000000002000002120001111000211202,1,1.0
000000000000000000000000000000021000021100,1,-1.0
000000000000000000000000010000021000021120,1,-1.0
000000000000000000200000010000021001021120,1,-1.0
000000000000000000200001010000221001021120,1,-1.0
000000000000000001200001210000221001021120,1,-1.0
000000000000000000010000002000000100001020,1,1.0
000000000000000000010000002000000100001221,1,1.0
000000000000000000010000002000020100101221,1,1.0
000000000000000000010000102000020102101221,1,1.0
000000000000000001010000102002020102101221,1,1.0
000000000000000001010000112002022102101221,1,1.0
000000000000000000000000000001000000120000,2,0.0
000000000000000000000010000001000000122000,1,1.0
000000000000000200000010000001000000122100,1,1.0
000000000000000200000010000001102000122100,1,1.0
000000000000000200000010010001102000122102,1,1.0
000000000000000200000010110001122000122102,1,1.0
000000000000000200100012110001122000122102,1,1.0
000000000000000000000000200000010000011002,1,1.0
000000000000000000000000200000010000211012,1,1.0
000000000000000001000000200000010000211212,1,1.0
000000000000000001000000200000210100211212,1,1.0
000000000000000001000000201000210120211212,1,1.0
000000000010000001020000201000210120211212,1,1.0
000000000010000001020000201000212121211212,1,1.0
000200000010000001020000201001212121211212,1,1.0
000200000010000001020021201001212121211212,1,1.0
000000000000000000000000000000000100002010,1,-1.0
000000000000000000000000100000020100002010,1,-1.0
000000000000000000000000101000020100022010,1,-1.0
000000000000000000020000101000120100022010,1,-1.0
000000000000000000020000101000120100222110,1,-1.0
000000000000000000000000010000002000021121,1,-1.0
000000000000000000200000010000012000021121,1,-1.0
000000000000000001200000210000012000021121,1,-1.0
000000000000000001200000210000112200021121,1,-1.0
000000000002000001200000210000112210021121,1,-1.0
000000000002000001210000212000112210021121,1,-1.0
000000000002000011210002212000112210021121,1,-1.0
000000000022000011210002212000112210121121,1,-1.0
000100000022200011210002212000112210121121,1,-1.0
000000000000000000000000000000022000001101,1,-1.0
000000000000000000000000000000022000011121,1,-1.0
000000000000000000000000000000022100211121,1,-1.0
000000000000000000000000100000222100211121,1,-1.0
000000000000000000000000000000021001001200,1,-1.0
000000000000000000000000000000021001201201,1,-1.0
000000000000000000000000210000021001201201,1,-1.0
000000000000000002100000210000021001201201,1,-1.0
000000000000000000000000000000000002011120,1,1.0
000000000000000000000000000000001002211120,1,1.0
000000000000000000000000000002011002211120,1,1.0
000000000000000100000020000002011002211120,1,1.0
000000000000000100000020010002011202211120,1,1.0
000000000000000100200020110002011202211120,1,1.0
000000002000000101200020110002011202211120,1,1.0
000000000000000000000000000000010001001022,1,1.0
000000000000000000000000200000010001011022,1,1.0
000000000000000000000000200000110001211022,1,1.0
000000000000000000000000200002110101211022,1,1.0
000000000000000000000000200022110101211122,1,1.0
000000000000000000000020200022111101211122,1,1.0
000000000000000000000000000000000001201000,2,-1.0
000000000000000000000000000001000001201200,1,-1.0
000000000000000000000010000001020001201200,1,-1.0
000000000000000200000010000001021001201200,1,-1.0
000000000000000200000010000001021001201221,1,-1.0
000000000000000200000010020001021011201221,1,-1.0
000000000000000200200010020001021111201221,1,-1.0
000000000000000200200010120201021111201221,1,-1.0
000000000000010200202010120201021111201221,1,-1.0
000010000002010200202010120201021111201221,1,-1.0
000010201002010200202010120201021111201221,1,-1.0
020010201002010201202010120201021111201221,1,-1.0
020010201002010201202010120211021111221221,1,-1.0
020010201022010201202010120211121111221221,1,-1.0
000000000000000001000000200000011000201200,1,1.0
000000000000000001000000210002011000201200,1,1.0
000000000000000001200000210002011000201201,1,1.0
000000000000000101200020210002011000201201,1,1.0
000000000000000101200020210002111000221201,1,1.0
000000000001000101200022210002111000221201,1,1.0
000000000021000111200022210002111000221201,1,1.0
000000000021000111200022210102111020221201,1,1.0
000000000021010111202022210102111020221201,1,1.0
000200100021010111202022210102111020221201,1,1.0
000220100121010111202022210102111020221201,1,1.0
002220100121010111202022210102111021221201,1,1.0
002220100121010111202022210102111121221221,1,1.0
000000000000000000000000000000012000021100,1,-1.0
000000000000000000100000020000012000021100,1,-1.0
000000000000000000100000020000012010021102,1,-1.0
000000000000000001100000220000012010021102,1,-1.0
000000000020000001100000220100012010021102,1,-1.0
000200000020000001101000220100012010021102,1,-1.0
000200000020020001101000220100012010021112,1,-1.0
000200000020020001101001220100212010021112,1,-1.0
000200000020020021101001220100212010121112,1,-1.0
000200000020020021101001220102212011121112,1,-1.0
000200000020020021101011220122212011121112,1,-1.0
000200000021020221101011220122212011121112,1,-1.0
000000000000000000000000000000020000101000,1,1.0
000000000000000000000000100000020000121000,1,1.0
000000000000000000000000100000020000121012,1,1.0
000000000000000000000000100002120000121012,1,1.0
000000000000000000000002100002120000121112,1,1.0
000000000000000021000002100002120000121112,1,1.0
000000000010000021000022100002120000121112,1,1.0
000200000010000021000022100002121000121112,1,1.0
001200000210000021000022100002121000121112,1,1.0
001200001210000221000022100002121000121112,1,1.0
001200001210000221100022120002121000121112,1,1.0
000000000000000000000000000000000010001002,2,0.0
000000000000000000000000000200000010001012,1,1.0
000000000000000000000000100200020010001012,1,1.0
000000000000000001000000100200020010201012,1,1.0
000000000000000001002000100200020010211012,1,1.0
000000000000020001002000100200020010211112,1,1.0
000000000000000000000000200000010000201100,1,-1.0
000000000000000000000000200000010100201120,1,-1.0
000000000000000000000000210000012100201120,1,-1.0
000000000000000002100000210000012100201120,1,-1.0
000000000012000002100000210000012100201120,1,-1.0
000000000012000002110000212000012100201120,1,-1.0
000000000012000002110000212000012101221120,1,-1.0
000200000012000002110000212000112101221120,1,-1.0
000200000012000002110002212001112101221120,1,-1.0
000000000000000000000000000000001000202110,1,-1.0
000000000000000000000000000000011000222110,1,-1.0
000000000000000000000000000002010000201001,1,-1.0
000000000000000000000020100002010000201001,1,-1.0
000000000000000000000000000000001002021112,1,-1.0
000000000000000000000000020000001102021112,1,-1.0
000000000000000000000000020010021102021112,1,-1.0
000000000000000000000000221010021102021112,1,-1.0
000000000000000000000000000000001000021102,1,-1.0
000000000000000000000000020000011000021102,1,-1.0
000000000000000000100000220000011000021102,1,-1.0
000000000000000000100000220000211001021102,1,-1.0
000000000000000002100000220000211011021102,1,-1.0
000000000020000002100001220000211011021102,1,-1.0
000000000000000000000000000000010000002010,1,-1.0
000000000000000000000000000000010000212010,1,-1.0
000000000000000000000010000002010000212010,1,-1.0
000000000000000000000010100002010200212010,1,-1.0
000000000000000000000010101002010200212012,1,-1.0
000000000000000002000010101002010210212012,1,-1.0
000000000010000002020010101002010210212012,1,-1.0
000100000010000002020010101202010210212012,1,-1.0
000100000010000102020010101202010212212012,1,-1.0
000100000010010102022010101202010212212012,1,-1.0
000100000010210102022010101202110212212012,1,-1.0
000000000000000000000000020000001001001200,1,-1.0
000000000000000000000000020000001001201201,1,-1.0
000000000000000000200000020000001001201211,1,-1.0
000000000001000000200000020000021001201211,1,-1.0
000000000001000000200000020100021021201211,1,-1.0
000000000001000000202000020110021021201211,1,-1.0
000000000001000000202100020110021221201211,1,-1.0
000000000001002000202100020110021221211211,1,-1.0
000000000001012000202100220110021221211211,1,-1.0
000000100001012002202100220110021221211211,1,-1.0
000000000000000000000000000000011000001220,1,1.0
000000000000000000000000000001011000201220,1,1.0
000000000000000000000000000001011200211220,1,1.0
000000000000000000000000020001111200211220,1,1.0
000000000000000000000000000000200010010201,1,-1.0
000000000000000000000001000000202010010201,1,-1.0
000000000000000000000001010000202010012201,1,-1.0
000000000000000000000001010100222010012201,1,-1.0
000000000000000000002001010100222011012201,1,-1.0
000000000000020010002001010100222011012201,1,-1.0
000000000000020010002001010100222111012221,1,-1.0
000000000000000000000000000000000001001020,2,0.0
000000000000000000000000000000000101201020,1,-1.0
000000000000000000000000000010000101201220,1,-1.0
000000000000000000000000000012000101201221,1,-1.0
000000000000000000000010002012000101201221,1,-1.0
000000000000000000000010102012020101201221,1,-1.0
000000000000000000000010112012022101201221,1,-1.0
000000000000000002100010112012022101201221,1,-1.0
000000000002000002100110112012022101201221,1,-1.0
000000000002002002110110112012022101201221,1,-1.0
000001000002202002110110112012022101201221,1,-1.0
000001020002202002110110112012022111201221,1,-1.0
100001020002202002110110112212022111201221,1,-1.0
100001020022202102110110112212022111201221,1,-1.0
100201021022202102110110112212022111201221,1,-1.0
120201021022202102111110112212022111201221,1,-1.0
000000000000000000000000010000001000202100,1,1.0
000000000000000000100000010000001000222100,1,1.0
000000000000000000000000000000020000002111,1,1.0
000000000000000000000000000000020120002111,1,1.0
000000000000000001000000200000020120002111,1,1.0
000000000000000001000000201000020122002111,1,1.0
000000000000000001020000201000021122002111,1,1.0
000000000000000001020000221000021122012111,1,1.0
000000000000000001120000221200021122012111,1,1.0
000000000001000001120000221220021122012111,1,1.0
000000000001001001120200221220021122012111,1,1.0
000020000011001001120200221220021122012111,1,1.0
000020020011101001120200221220021122012111,1,1.0
000020020011101001120200221220121122212111,1,1.0
000020020011101001120201221222121122212111,1,1.0
000022020011101011120201221222121122212111,1,1.0
000000000000000000000000000000000001002010,1,-1.0
000000000000000000000000000000000201012010,1,-1.0
000000000000000000000000001000020201012010,1,-1.0
000000000000000001000000201000020201012010,1,-1.0
000000000000000001000000201000220201012011,1,-1.0
000000000000000001010000201000220221012011,1,-1.0
000000000000200001010001201000220221012011,1,-1.0
000000000000200001010101201020220221012011,1,-1.0
000000000000200011010101201220220221012011,1,-1.0
000000000000201011010101201220220221012211,1,-1.0
000000000000000000000000000000000100000210,1,-1.0
000000000000000000000000000000002100000211,1,-1.0
000000000000000000000000002000002100001211,1,-1.0
000000000000000000100000022000002100001211,1,-1.0
000000000002000000100000022000012100001211,1,-1.0
000000000002000000110000222000012100001211,1,-1.0
000000000002100002110000222000012100001211,1,-1.0
